Student ID,Age,Gender,Learning Disabilities,Enrollment Date,Subscription Type,Cumulative Learning Progress (%),Retention Rate (weekly),Retention Rate (monthly),Time to Master Key Concepts,Math,Science,History,English,Geography,Quiz Session Date,Quiz ID,Quiz Topic/Subject,Quiz Score,Time Spent on Quiz,Flashcards Used,Flashcard Accuracy,Total Active Sessions (weekly),Session Duration,Device Used,Satisfaction Rating,Feedback Type,Date of Feedback,Comments/Sentiment
e39377be-189e-4150-ba10-0883fd653504,33,Non-binary,ND,2020-01-04,Premium,65.07571591323423,0.8298720352836619,0.5616103333087814,17,76.70457648235472,80.08786964474965,74.61353802327514,74.38072744958426,89.30800598957705,2025-01-10,Q18,Geography,71,16,Yes,61.0,3,70,Mobile,3.0,Suggestion,2025-07-31,Negative
e39377be-189e-4150-ba10-0883fd653504,33,Non-binary,ND,2020-01-04,Premium,65.07571591323423,0.8298720352836619,0.5616103333087814,17,76.70457648235472,80.08786964474965,74.61353802327514,74.38072744958426,89.30800598957705,2025-02-01,Q2,English,67,16,Yes,,3,145,Mobile,3.0,Suggestion,2025-07-31,Negative
e39377be-189e-4150-ba10-0883fd653504,33,Non-binary,ND,2020-01-04,Premium,65.07571591323423,0.8298720352836619,0.5616103333087814,17,76.70457648235472,80.08786964474965,74.61353802327514,74.38072744958426,89.30800598957705,2025-07-02,Q12,Science,56,20,Yes,,4,108,Desktop,3.0,Suggestion,2025-07-31,Negative
e39377be-189e-4150-ba10-0883fd653504,33,Non-binary,ND,2020-01-04,Premium,65.07571591323423,0.8298720352836619,0.5616103333087814,17,76.70457648235472,80.08786964474965,74.61353802327514,74.38072744958426,89.30800598957705,2025-04-30,Q9,Science,87,14,Yes,,2,144,Mobile,3.0,Suggestion,2025-07-31,Negative
e39377be-189e-4150-ba10-0883fd653504,33,Non-binary,ND,2020-01-04,Premium,65.07571591323423,0.8298720352836619,0.5616103333087814,17,76.70457648235472,80.08786964474965,74.61353802327514,74.38072744958426,89.30800598957705,2025-06-07,Q2,Science,69,18,Yes,,4,172,Mobile,3.0,Suggestion,2025-07-31,Negative
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-04-20,Q2,English,91,12,No,87.0,3,44,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-05-22,Q8,Math,80,16,No,77.0,4,168,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-05-30,Q11,Math,82,12,No,86.0,4,37,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-04-06,Q11,English,68,21,No,79.0,2,170,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-02-01,Q12,Math,56,23,Yes,,4,142,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-04-20,Q6,English,67,19,No,79.0,3,77,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-03-22,Q10,History,64,6,Yes,92.0,4,72,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-03-31,Q12,English,72,23,Yes,84.0,4,96,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-05-03,Q5,History,96,10,No,,2,91,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-08-02,Q18,Math,80,24,Yes,,2,112,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-07-21,Q6,Math,73,11,Yes,61.0,3,101,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-01-22,Q10,History,79,12,Yes,80.0,4,162,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-04-20,Q8,History,95,13,Yes,,3,127,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-03-11,Q10,Math,77,19,No,65.0,2,52,Mobile,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-01-14,Q6,History,59,6,No,78.0,2,86,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-05-14,Q5,English,59,18,Yes,80.0,2,119,Desktop,2.0,Feature Request,2025-07-04,Positive
742b87ea-04ee-4f88-8f83-465aacdf4109,22,Female,ND,2022-08-15,Free,41.439662881648616,0.7818484115996425,0.7515199782598557,17,60.61166735453729,61.69604908455037,84.7560115991248,81.48438062661029,65.04692999620985,2025-03-17,Q15,History,76,7,Yes,78.0,4,70,Mobile,2.0,Feature Request,2025-07-04,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-28,Q9,Geography,57,6,Yes,61.0,2,109,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-28,Q9,Geography,57,6,Yes,61.0,2,109,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-21,Q17,Math,61,23,Yes,,4,43,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-21,Q17,Math,61,23,Yes,,4,43,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-31,Q6,History,83,15,No,74.0,3,113,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-31,Q6,History,83,15,No,74.0,3,113,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-24,Q6,English,95,12,Yes,,3,64,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-24,Q6,English,95,12,Yes,,3,64,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-11,Q10,English,73,18,No,87.0,2,176,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-11,Q10,English,73,18,No,87.0,2,176,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-09,Q17,History,76,8,Yes,74.0,2,82,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-09,Q17,History,76,8,Yes,74.0,2,82,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-11,Q3,Science,76,14,No,77.0,2,52,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-11,Q3,Science,76,14,No,77.0,2,52,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-04,Q1,Math,69,15,Yes,86.0,2,58,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-04,Q1,Math,69,15,Yes,86.0,2,58,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-15,Q10,Science,67,19,No,76.0,3,57,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-15,Q10,Science,67,19,No,76.0,3,57,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-16,Q2,English,75,10,Yes,91.0,4,114,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-07-16,Q2,English,75,10,Yes,91.0,4,114,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-10,Q15,Math,86,18,Yes,87.0,2,125,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-10,Q15,Math,86,18,Yes,87.0,2,125,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-07,Q18,Geography,85,8,Yes,80.0,4,65,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-07,Q18,Geography,85,8,Yes,80.0,4,65,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-18,Q12,Math,64,5,No,,3,75,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-18,Q12,Math,64,5,No,,3,75,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-02,Q3,Geography,94,14,Yes,60.0,3,177,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-02,Q3,Geography,94,14,Yes,60.0,3,177,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-28,Q15,Science,54,19,No,97.0,2,87,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-05-28,Q15,Science,54,19,No,97.0,2,87,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-03-05,Q8,Math,73,20,Yes,,4,72,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-03-05,Q8,Math,73,20,Yes,,4,72,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-24,Q13,History,80,10,No,94.0,2,35,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-04-24,Q13,History,80,10,No,94.0,2,35,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-07,Q13,Geography,95,24,No,68.0,3,124,Mobile,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-06-07,Q13,Geography,95,24,No,68.0,3,124,Mobile,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-18,Q11,English,72,11,Yes,,2,53,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-01-18,Q11,English,72,11,Yes,,2,53,Desktop,3.0,Feature Request,2025-01-12,Neutral
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-02-09,Q20,History,80,7,No,,2,159,Desktop,3.0,Feature Request,2025-05-03,Positive
05df6235-5f46-4148-a8e5-9634506a4292,26,Non-binary,Non-ND,2020-05-03,Free,41.05509297981655,0.8545549801894798,0.6342661118540336,14,71.79630975912933,59.11362208178583,62.159499875425766,62.65919177899222,84.08895674807192,2025-02-09,Q20,History,80,7,No,,2,159,Desktop,3.0,Feature Request,2025-01-12,Neutral
c8cc6e38-c8fc-4b08-9112-393019787863,36,Male,ND,2025-01-02,Premium,44.51921970043565,0.585109755290478,0.42706007791248074,22,77.52627102667657,56.929762460016725,71.92290283774446,84.93709713944638,77.27243483542534,2025-03-25,Q5,History,65,23,Yes,74.0,2,143,Desktop,5.0,Feature Request,2025-03-01,Positive
c8cc6e38-c8fc-4b08-9112-393019787863,36,Male,ND,2025-01-02,Premium,44.51921970043565,0.585109755290478,0.42706007791248074,22,77.52627102667657,56.929762460016725,71.92290283774446,84.93709713944638,77.27243483542534,2025-03-25,Q5,History,65,23,Yes,74.0,2,143,Desktop,3.0,Feature Request,2025-03-15,Negative
c8cc6e38-c8fc-4b08-9112-393019787863,36,Male,ND,2025-01-02,Premium,44.51921970043565,0.585109755290478,0.42706007791248074,22,77.52627102667657,56.929762460016725,71.92290283774446,84.93709713944638,77.27243483542534,2025-01-27,Q7,English,54,8,Yes,,2,146,Desktop,5.0,Feature Request,2025-03-01,Positive
c8cc6e38-c8fc-4b08-9112-393019787863,36,Male,ND,2025-01-02,Premium,44.51921970043565,0.585109755290478,0.42706007791248074,22,77.52627102667657,56.929762460016725,71.92290283774446,84.93709713944638,77.27243483542534,2025-01-27,Q7,English,54,8,Yes,,2,146,Desktop,3.0,Feature Request,2025-03-15,Negative
c8cc6e38-c8fc-4b08-9112-393019787863,36,Male,ND,2025-01-02,Premium,44.51921970043565,0.585109755290478,0.42706007791248074,22,77.52627102667657,56.929762460016725,71.92290283774446,84.93709713944638,77.27243483542534,2025-02-21,Q4,Science,55,21,No,,4,106,Desktop,5.0,Feature Request,2025-03-01,Positive
